,standard_drug_name,cellosaurus_id,dataset,info,n_dosage,min_dosage,max_dosage,IC50,IC90,EC50,Einf,AUC,fitted_mae
324,3-Cl-AHPC,ME1,All,CTRP2,16,0.002,66.0,1.42472,5.35404,1.17314,0.929776,31.6088,0.100363
325,3-Cl-AHPC,MELJUSO,All,CTRP2,16,0.002,66.0,6.62023,12.1183,3.47297,0.442721,9.71428,0.0529686
326,3-Cl-AHPC,NB1,All,CTRP2,16,0.002,66.0,0.425864,3.23532,0.394667,0.987801,37.5305,0.0588147
327,3-Cl-AHPC,NCI-H1373,All,CTRP2,16,0.002,66.0,1.56061,4.16221,1.50812,0.977836,30.0473,0.0902224
328,3-Cl-AHPC,NCI-H1792,All,CTRP2,16,0.002,66.0,7.98094,13.497,3.78216,0.316178,6.33693,0.0619711
329,3-Cl-AHPC,NCI-H2122,All,CTRP2,16,0.002,66.0,5.32765,13.172,1.86699,0.550022,18.5632,0.0644736
330,3-Cl-AHPC,NCI-H508,All,CTRP2,16,0.002,66.0,5.73169,6.35184,5.58856,0.751742,2.61984,0.0394284
331,3-Cl-AHPC,OVCAR-4,All,CTRP2,16,0.002,66.0,4.43057,10.2247,2.49353,0.648393,18.2542,0.0674737
332,3-Cl-AHPC,OVCAR-8,All,CTRP2,16,0.002,66.0,2.38544,5.69163,2.14178,0.91921,25.2156,0.121811
333,3-Cl-AHPC,PL21,All,CTRP2,16,0.002,66.0,0.469749,1.88574,0.469523,0.999825,37.1399,0.0910391
334,3-Cl-AHPC,RPMI-8226,All,CTRP2,16,0.002,66.0,1.05916,2.7563,1.05673,0.998429,33.2204,0.0945974
335,3-Cl-AHPC,RT-112,All,CTRP2,16,0.002,66.0,1.65258,3.20539,1.64975,0.998004,29.2683,0.0682506
336,3-Cl-AHPC,SKM-1,All,CTRP2,16,0.002,66.0,0.563979,1.01018,0.563979,1.0,36.5113,0.123499
337,3-Cl-AHPC,SUP-T1,All,CTRP2,16,0.002,66.0,-1.176,2.44272,-1.21658,0.98768,48.1429,0.115368
338,3-Cl-AHPC,COLO201,All,CTRP2,16,0.002,66.0,7.90647,9.05501,5.67471,0.027592,0.0974388,0.0496195
339,3-Cl-AHPC,GDM-1,All,CTRP2,16,0.002,66.0,1.43726,3.47774,1.42434,0.993043,30.7365,0.141884
340,3-Cl-AHPC,NB4,All,CTRP2,16,0.002,66.0,-1.04814,1.12575,-1.04966,0.99923,47.2544,0.0954696
341,3-Cl-AHPC,NCI-H2172,All,CTRP2,16,0.002,66.0,8.17184,9.36028,5.66422,0.0192028,0.0698688,0.0421758
342,3-Cl-AHPC,NCI-H2286,All,CTRP2,16,0.002,66.0,-0.708196,3.91747,-0.871996,0.961117,45.2681,0.127523
343,3-Cl-AHPC,NCI-H441,All,CTRP2,16,0.002,66.0,6.89186,15.1551,2.17459,0.443901,14.3356,0.06177
344,3-Cl-AHPC,OCI-AML-2,All,CTRP2,16,0.002,66.0,-2.33903,-0.0393004,-2.33973,0.999668,55.8415,0.0620027
345,3-Cl-AHPC,RAJI,All,CTRP2,16,0.002,66.0,1.03341,2.81423,1.03007,0.997939,33.395,0.187504
346,3-Cl-AHPC,EFE-184,All,CTRP2,14,0.002,66.0,4.57073,7.24095,4.00348,0.770763,11.9257,0.0810694
347,3-Cl-AHPC,GAMG,All,CTRP2,14,0.002,66.0,4.44626,8.17945,3.46582,0.719222,14.3735,0.0491413
348,3-Cl-AHPC,HEC-151,All,CTRP2,14,0.002,66.0,1.96297,4.45187,1.90288,0.973484,27.3934,0.0636106
349,3-Cl-AHPC,HSC-4,All,CTRP2,14,0.002,66.0,1.03039,4.52109,0.900511,0.959147,33.8259,0.0357119
350,3-Cl-AHPC,HUH-6,All,CTRP2,14,0.002,66.0,4.23174,9.32726,2.72461,0.686031,17.8461,0.104918
351,3-Cl-AHPC,PATU8902,All,CTRP2,14,0.002,66.0,6.69017,12.0484,3.56213,0.434181,9.22567,0.0342131
352,3-Cl-AHPC,SNU-840,All,CTRP2,14,0.002,66.0,5.08296,8.39655,3.99511,0.654193,10.6678,0.0367783
353,3-Cl-AHPC,SNU-C5,All,CTRP2,14,0.002,66.0,2.01624,4.93588,1.89384,0.953975,27.251,0.089342
354,3-Cl-AHPC,SQ-1,All,CTRP2,14,0.002,66.0,2.67665,5.5636,2.48831,0.928452,23.085,0.0714284
355,3-Cl-AHPC,SW1088,All,CTRP2,14,0.002,66.0,3.05052,6.1222,2.75551,0.894878,20.9784,0.0868052
356,3-Cl-AHPC,THP-1,All,CTRP2,14,0.002,66.0,-2.89653,-1.49176,-2.89654,0.999999,59.5655,0.0741136
357,3-Cl-AHPC,TYK-NU,All,CTRP2,14,0.002,66.0,0.956496,4.12903,0.873757,0.971356,34.1659,0.0379903
358,3-Cl-AHPC,U-937,All,CTRP2,14,0.002,66.0,0.998651,1.92541,0.998646,0.999994,33.6155,0.0492663
359,3-Cl-AHPC,UM-UC-3,All,CTRP2,14,0.002,66.0,1.17672,3.58133,1.1514,0.988432,32.5133,0.0527523
360,3-Cl-AHPC,LS123,All,CTRP2,14,0.002,66.0,2.73621,6.06963,2.42715,0.898493,23.1169,0.0897833
361,3-Cl-AHPC,NCI-H524,All,CTRP2,14,0.002,66.0,-1.31101,7.14853,-2.30936,0.871069,49.2514,0.119791
362,3-Cl-AHPC,SK-MEL-28,All,CTRP2,14,0.002,66.0,4.48831,4.86404,4.48827,0.999888,10.367,0.0545828
363,3-Cl-AHPC,SK-MEL-31,All,CTRP2,14,0.002,66.0,5.37057,6.0498,5.30754,0.898416,4.70975,0.0801727
364,3-Cl-AHPC,SK-MEL-5,All,CTRP2,14,0.002,66.0,2.66802,5.45447,2.50234,0.934771,23.0629,0.0674768
365,3-Cl-AHPC,SNU-407,All,CTRP2,14,0.002,66.0,1.95818,5.03586,1.81432,0.948692,27.7106,0.0670777
366,3-Cl-AHPC,SNU-61,All,CTRP2,14,0.002,66.0,2.31956,4.45512,2.27835,0.978801,24.9541,0.108295
367,3-Cl-AHPC,CALU-6,All,CTRP2,14,0.002,66.0,2.12712,7.55606,1.27866,0.82997,28.9814,0.124285
368,3-Cl-AHPC,CAOV-3,All,CTRP2,14,0.002,66.0,2.3478,5.24452,2.19706,0.942889,25.1421,0.10961
369,3-Cl-AHPC,NB-EBC1,All,CTRP2,14,0.002,66.0,1.83665,4.77236,1.72671,0.95888,28.4036,0.0808559
370,3-Cl-AHPC,HEYA8,All,CTRP2,14,0.002,66.0,2.24003,5.40135,2.04882,0.93365,25.9993,0.142933
371,3-Cl-AHPC,HT-1376,All,CTRP2,14,0.002,66.0,4.44671,8.96873,3.10397,0.684883,15.8135,0.104492
372,3-Cl-AHPC,HT-55,All,CTRP2,14,0.002,66.0,2.40459,7.51755,1.59102,0.826949,27.078,0.146159
373,3-Cl-AHPC,HUP-T4,All,CTRP2,14,0.002,66.0,2.66844,4.62594,2.62903,0.97789,22.6238,0.141421
374,3-Cl-AHPC,IPC-298,All,CTRP2,14,0.002,66.0,6.12279,11.2112,3.52603,0.491538,10.4124,0.0980243
375,3-Cl-AHPC,PAB433,All,CTRP2,14,0.002,66.0,1.28346,2.02969,1.28346,0.999999,31.718,0.0471876
376,3-Cl-AHPC,LOX-IMVI,All,CTRP2,16,0.002,66.0,1.23916,4.85576,1.07045,0.948796,32.5673,0.110293
377,3-Cl-AHPC,NCI-H1755,All,CTRP2,14,0.002,66.0,6.63677,13.1482,2.97327,0.450193,11.7084,0.0607625
378,3-Cl-AHPC,OVK18,All,CTRP2,14,0.002,66.0,1.88388,3.92102,1.86325,0.988876,27.787,0.161219
379,3-Cl-AHPC,SK-LU-1,All,CTRP2,14,0.002,66.0,2.25291,10.9372,0.00438975,0.72298,32.3032,0.0797998
380,3-Cl-AHPC,SK-MEL-30,All,CTRP2,14,0.002,66.0,6.52232,10.3468,4.27734,0.431785,6.55322,0.135363
381,3-Cl-AHPC,SW620,All,CTRP2,14,0.002,66.0,3.66396,8.04158,2.72067,0.767597,19.3461,0.0897925
382,3-Cl-AHPC,VMRC-RCW,All,CTRP2,14,0.002,66.0,3.66316,7.95304,2.75694,0.772,19.2098,0.0827689
383,3-Cl-AHPC,HCC1143,All,CTRP2,14,0.002,66.0,3.15073,7.60641,2.3556,0.806426,22.1503,0.149253
384,3-Cl-AHPC,L-1236,All,CTRP2,14,0.002,66.0,8.84061,11.356,5.20217,0.0799861,0.635821,0.171118
385,3-Cl-AHPC,LOVO,All,CTRP2,14,0.002,66.0,0.648177,4.05606,0.555369,0.97009,36.2432,0.202688
386,3-Cl-AHPC,MDA-MB-435S,All,CTRP2,14,0.002,66.0,4.42145,8.79607,3.15916,0.693206,15.6567,0.107282
387,3-Cl-AHPC,MDST8,All,CTRP2,14,0.002,66.0,3.66458,8.13184,2.68322,0.763238,19.4872,0.105605
388,3-Cl-AHPC,MM1.S,All,CTRP2,14,0.002,66.0,0.974725,1.85627,0.974722,0.999997,33.7749,0.0962229
389,3-Cl-AHPC,NCI-H1184,All,CTRP2,14,0.002,66.0,0.334162,2.85626,0.318406,0.993137,38.0928,0.173586
390,3-Cl-AHPC,PK-59,All,CTRP2,14,0.002,66.0,2.09715,4.46586,2.04313,0.974949,26.4791,0.13505
391,3-Cl-AHPC,RKN,All,CTRP2,14,0.002,66.0,6.53128,8.88834,5.00496,0.388441,3.51439,0.147721
392,3-Cl-AHPC,RMG-I,All,CTRP2,14,0.002,66.0,3.59111,9.28179,2.10409,0.720559,21.8642,0.111873
393,3-Cl-AHPC,RT-4,All,CTRP2,14,0.002,66.0,1.97959,3.30227,1.97819,0.998833,27.085,0.16586
394,3-Cl-AHPC,SK-OV-3,All,CTRP2,14,0.002,66.0,2.63628,6.42485,2.21456,0.878316,24.1821,0.148099
395,3-Cl-AHPC,TE-1,All,CTRP2,14,0.002,66.0,2.12686,5.56998,1.88865,0.92414,26.914,0.118702
396,3-Cl-AHPC,WM1799,All,CTRP2,14,0.002,66.0,5.84242,14.5486,1.62284,0.512741,18.3574,0.122187
397,3-Cl-AHPC,WM793,All,CTRP2,14,0.002,66.0,3.78845,8.64096,2.5906,0.735264,19.5085,0.116543
398,3-Cl-AHPC,G-361,All,CTRP2,14,0.002,66.0,2.72092,5.77227,2.48791,0.916305,22.9481,0.205925
399,3-Cl-AHPC,HELA,All,CTRP2,16,0.002,66.0,7.27623,8.04298,5.79743,0.0284712,0.0671517,0.0787993
400,3-Cl-AHPC,HEP-G2,All,CTRP2,13,0.002,66.0,7.67071,9.29396,5.49253,0.0996271,0.516526,0.0920824
401,3-Cl-AHPC,HPAC,All,CTRP2,14,0.002,66.0,8.28419,10.1482,5.42663,0.0665951,0.389498,0.0581597
402,3-Cl-AHPC,HS852.T,All,CTRP2,14,0.002,66.0,6.5857,10.6248,4.18819,0.426912,6.8154,0.176226
403,3-Cl-AHPC,HS936.T,All,CTRP2,14,0.002,66.0,7.68325,8.6798,5.72394,0.0262524,0.0803843,0.130323
404,3-Cl-AHPC,KYSE-70,All,CTRP2,12,0.002,66.0,8.60286,10.0946,5.56602,0.0225654,0.103231,0.0890152
405,3-Cl-AHPC,LXF289,All,CTRP2,14,0.002,66.0,7.32412,10.504,4.76956,0.292296,3.33327,0.126412
406,3-Cl-AHPC,NCI-H1435,All,CTRP2,14,0.002,66.0,6.22318,12.689,2.8699,0.484816,12.8904,0.121253
407,3-Cl-AHPC,NCI-H2023,All,CTRP2,14,0.002,66.0,1.8189,7.20005,1.07267,0.848817,30.6268,0.121517
408,3-Cl-AHPC,NCI-H2126,All,CTRP2,14,0.002,66.0,2.38667,5.59487,2.16576,0.924498,25.1279,0.153916
409,3-Cl-AHPC,NUGC-3,All,CTRP2,13,0.002,66.0,6.17446,7.27668,5.53301,0.43554,1.91126,0.1598
410,3-Cl-AHPC,PANC05.04,All,CTRP2,13,0.002,66.0,4.42774,18.9341,-1.79276,0.560913,30.7672,0.134899
411,3-Cl-AHPC,OAW28,All,CTRP2,14,0.002,66.0,2.73798,6.6111,2.26673,0.86712,23.6868,0.147898
412,3-Cl-AHPC,TCC-PAN2,All,CTRP2,12,0.002,66.0,8.51841,9.97054,5.57852,0.0231253,0.103016,0.127483
413,3-Cl-AHPC,YAPC,All,CTRP2,13,0.002,66.0,6.52295,14.6455,2.13586,0.467681,15.1581,0.130181
414,3-Cl-AHPC,ZR-75-1,All,CTRP2,13,0.002,66.0,7.68942,8.935,5.6361,0.0520609,0.20192,0.125858
415,3-Cl-AHPC,C2BBE1,All,CTRP2,16,0.002,66.0,5.07435,9.12018,3.63853,0.62874,12.1491,0.0698981
416,3-Cl-AHPC,CHAGO-K-1,All,CTRP2,16,0.002,66.0,2.96608,5.59133,2.79692,0.929329,21.0912,0.0358359
417,3-Cl-AHPC,COLO668,All,CTRP2,16,0.002,66.0,-0.089783,2.34821,-0.0985637,0.996043,40.8936,0.0756501
418,3-Cl-AHPC,COV362,All,CTRP2,16,0.002,66.0,2.91887,6.86188,2.37972,0.850901,22.7371,0.0720902
419,3-Cl-AHPC,DV-90,All,CTRP2,16,0.002,66.0,-0.262062,2.45612,-0.277088,0.993927,42.0575,0.102447
420,3-Cl-AHPC,EFO-27,All,CTRP2,16,0.002,66.0,1.8702,3.36574,1.86725,0.997834,27.8189,0.073197
421,3-Cl-AHPC,HD-MY-Z,All,CTRP2,16,0.002,66.0,-0.254964,2.47227,-0.270384,0.993789,42.0114,0.105178
422,3-Cl-AHPC,NCI-H2170,All,CTRP2,16,0.002,66.0,0.736173,3.86644,0.669138,0.976478,35.5796,0.0740662
423,3-Cl-AHPC,NCI-H647,All,CTRP2,16,0.002,66.0,1.52354,4.86395,1.37556,0.951371,30.6133,0.0629073
424,3-Cl-AHPC,NCI-H810,All,CTRP2,16,0.002,66.0,1.12904,4.83954,0.954516,0.948373,33.3147,0.0488571
425,3-Cl-AHPC,OCI-AML-3,All,CTRP2,16,0.002,66.0,-2.27224,-1.31021,-2.27224,1.0,55.4066,0.085667
426,3-Cl-AHPC,PATU8988S,All,CTRP2,16,0.002,66.0,3.9363,6.82265,3.49255,0.832685,15.6464,0.0274433
427,3-Cl-AHPC,SK-PC-3,All,CTRP2,16,0.002,66.0,4.18808,7.79405,3.37086,0.756043,15.4211,0.0664161
428,3-Cl-AHPC,TE-5,All,CTRP2,16,0.002,66.0,2.09846,3.84555,2.08742,0.993054,26.3253,0.0903009
429,3-Cl-AHPC,UACC-257,All,CTRP2,16,0.002,66.0,5.08199,9.07993,3.66525,0.629233,12.0219,0.0653893
430,3-Cl-AHPC,UACC-62,All,CTRP2,16,0.002,66.0,2.15699,5.73804,1.88152,0.915691,26.843,0.0684447
431,3-Cl-AHPC,BICR6,All,CTRP2,16,0.002,66.0,1.2204,4.1884,1.14648,0.972648,32.383,0.0628792
432,3-Cl-AHPC,BT145,All,CTRP2,16,0.002,66.0,-0.318778,0.206264,-0.318778,1.0,42.3924,0.0785889
433,3-Cl-AHPC,BT179,All,CTRP2,16,0.002,66.0,3.59373,6.52973,3.22321,0.862239,17.6455,0.0671335
434,3-Cl-AHPC,EC-GI-10,All,CTRP2,16,0.002,66.0,0.941326,5.94867,0.501117,0.903717,35.3392,0.0975154
435,3-Cl-AHPC,EFO-21,All,CTRP2,16,0.002,66.0,4.48018,9.7185,2.78312,0.658387,17.0032,0.0855881
436,3-Cl-AHPC,FTC-133,All,CTRP2,16,0.002,66.0,0.022724,2.25905,0.017253,0.997312,40.1345,0.0909967
437,3-Cl-AHPC,JHUEM-3,All,CTRP2,16,0.002,66.0,0.426861,4.05482,0.320399,0.967773,37.748,0.142803
438,3-Cl-AHPC,LK2,All,CTRP2,16,0.002,66.0,1.67381,2.99266,1.67299,0.999312,29.1202,0.0617286
439,3-Cl-AHPC,LNCAPCLONEFGC,All,CTRP2,16,0.002,66.0,2.07594,5.51251,1.84628,0.926715,27.2226,0.0721618
440,3-Cl-AHPC,LS1034,All,CTRP2,16,0.002,66.0,-0.214125,1.26328,-0.214246,0.999909,41.6956,0.109754
441,3-Cl-AHPC,MKN7,All,CTRP2,16,0.002,66.0,2.70171,7.19914,2.0267,0.83659,24.657,0.0463452
442,3-Cl-AHPC,HCC1428,All,CTRP2,16,0.002,66.0,4.4835,9.26158,3.00281,0.672119,16.1252,0.0706093
443,3-Cl-AHPC,NCI-H2029,All,CTRP2,16,0.002,66.0,2.18924,6.1538,1.80676,0.894409,27.0002,0.0772119
444,3-Cl-AHPC,OE21,All,CTRP2,16,0.002,66.0,0.191707,3.15721,0.156846,0.987086,39.0982,0.0791119
445,3-Cl-AHPC,SH-10-TC,All,CTRP2,16,0.002,66.0,2.22484,5.47114,2.01737,0.929905,26.1567,0.0586152
446,3-Cl-AHPC,SNU-449,All,CTRP2,16,0.002,66.0,2.09838,3.85954,2.0868,0.992776,26.3276,0.0457608
447,3-Cl-AHPC,T3M-10,All,CTRP2,16,0.002,66.0,1.70376,4.75707,1.58657,0.957856,29.3123,0.109665
448,3-Cl-AHPC,BT112,All,CTRP2,16,0.002,66.0,1.26057,5.39594,0.985365,0.927019,32.7661,0.143954
449,3-Cl-AHPC,BT164,All,CTRP2,16,0.002,66.0,-0.152277,1.48721,-0.152646,0.999753,41.2843,0.0890462
450,3-Cl-AHPC,CCF-STTG1,All,CTRP2,16,0.002,66.0,5.61325,11.1679,3.11504,0.542534,13.1187,0.0740951
451,3-Cl-AHPC,COLO800,All,CTRP2,16,0.002,66.0,2.79302,8.02035,1.81272,0.796841,25.1479,0.10087
452,3-Cl-AHPC,DK-MG,All,CTRP2,16,0.002,66.0,4.58102,10.2307,2.63438,0.638561,17.3447,0.100363
453,3-Cl-AHPC,GP2D,All,CTRP2,16,0.002,66.0,-0.196245,5.21032,-0.557917,0.92664,42.3671,0.117918
454,3-Cl-AHPC,NCI-H1869,All,CTRP2,16,0.002,66.0,4.76701,9.75608,3.04005,0.637047,15.2955,0.0488289
455,3-Cl-AHPC,HCC38,All,CTRP2,16,0.002,66.0,1.10729,4.51777,0.98337,0.960104,33.297,0.122105
456,3-Cl-AHPC,IA-LM,All,CTRP2,16,0.002,66.0,7.67077,14.0576,3.29898,0.363661,8.69043,0.0830869
457,3-Cl-AHPC,JHOM-1,All,CTRP2,16,0.002,66.0,6.47776,13.4218,2.71034,0.465773,13.0417,0.0772833
458,3-Cl-AHPC,JHUEM-7,All,CTRP2,16,0.002,66.0,0.989335,3.46261,0.964374,0.988913,33.7601,0.0897871
459,3-Cl-AHPC,JL-1,All,CTRP2,16,0.002,66.0,6.1495,13.8515,2.22809,0.492504,15.5286,0.0737761
460,3-Cl-AHPC,KYSE-450,All,CTRP2,16,0.002,66.0,1.72248,2.89765,1.72214,0.999691,28.7944,0.0778033
461,3-Cl-AHPC,LC-1/SQ-SF,All,CTRP2,16,0.002,66.0,3.12394,6.5124,2.71813,0.869183,20.8929,0.0830596
462,3-Cl-AHPC,RCM-1[HUMANRECTUMADENOCARCINOMA],All,CTRP2,16,0.002,66.0,1.69518,5.64531,1.4007,0.918281,29.9644,0.101209
463,3-Cl-AHPC,SNU-685,All,CTRP2,16,0.002,66.0,1.3284,4.82674,1.17169,0.950828,31.937,0.0773686
464,3-Cl-AHPC,VMRC-LCD,All,CTRP2,16,0.002,66.0,1.77847,7.38806,0.963314,0.841699,31.1003,0.0695813
465,3-Cl-AHPC,BT224,All,CTRP2,16,0.002,66.0,9.0752,17.3705,2.66433,0.309429,9.10154,0.0375195
466,3-Cl-AHPC,BT-549,All,CTRP2,16,0.002,66.0,2.76651,7.67819,1.9182,0.812502,24.8519,0.11381
467,3-Cl-AHPC,HCC202,All,CTRP2,16,0.002,66.0,6.60135,12.247,3.39415,0.446021,10.0704,0.107854
468,3-Cl-AHPC,H-STS,All,CTRP2,16,0.002,66.0,-0.188614,0.726584,-0.188614,1.0,41.5252,0.185692
469,3-Cl-AHPC,K029AX,All,CTRP2,16,0.002,66.0,6.21145,10.8475,3.78058,0.480217,9.18752,0.0969572
470,3-Cl-AHPC,KYSE-520,All,CTRP2,16,0.002,66.0,6.22786,11.6865,3.37474,0.481546,10.8359,0.0676641
471,3-Cl-AHPC,NCI-H1623,All,CTRP2,16,0.002,66.0,0.214746,3.60026,0.146207,0.977763,39.0423,0.0780662
472,3-Cl-AHPC,NCI-H716,All,CTRP2,16,0.002,66.0,5.76777,10.7024,3.48105,0.530754,11.2996,0.114669
473,3-Cl-AHPC,OE19,All,CTRP2,16,0.002,66.0,3.22924,8.06236,2.25649,0.782419,22.2934,0.0928634
474,3-Cl-AHPC,OE33,All,CTRP2,16,0.002,66.0,4.88382,11.5139,2.29099,0.594986,17.9666,0.132422
475,3-Cl-AHPC,PK-1,All,CTRP2,16,0.002,66.0,7.66346,10.9716,4.76367,0.254383,2.94419,0.0839459
476,3-Cl-AHPC,PK-45H,All,CTRP2,16,0.002,66.0,8.15537,10.0099,5.42546,0.0757802,0.443118,0.0894105
477,3-Cl-AHPC,P-STS,All,CTRP2,16,0.002,66.0,0.534171,4.0341,0.436995,0.969506,37.0113,0.18774
478,3-Cl-AHPC,RERF-LC-AD2,All,CTRP2,16,0.002,66.0,7.96159,12.7774,4.11014,0.29427,5.08258,0.0427103
479,3-Cl-AHPC,U-CH1,All,CTRP2,16,0.002,66.0,7.25526,10.4785,4.73702,0.304616,3.55037,0.125099
480,3-Cl-AHPC,697,All,CTRP2,16,0.002,66.0,-1.68919,0.221374,-1.68943,0.999863,51.5217,0.0566115
481,3-Cl-AHPC,A3/KAWAKAMI,All,CTRP2,16,0.002,66.0,-0.562727,-0.122532,-0.562727,1.0,44.0176,0.0525147
482,3-Cl-AHPC,CA46,All,CTRP2,16,0.002,66.0,-0.485452,1.87002,-0.490293,0.997742,43.5163,0.0871809
483,3-Cl-AHPC,COR-L47,All,CTRP2,16,0.002,66.0,-0.317826,2.54101,-0.337256,0.992533,42.4398,0.223708
484,3-Cl-AHPC,DU4475,All,CTRP2,16,0.002,66.0,0.680755,2.05042,0.680527,0.999817,35.7341,0.0727113
485,3-Cl-AHPC,EB1,All,CTRP2,16,0.002,66.0,-0.926133,2.09384,-0.94327,0.993766,46.4696,0.0988117
486,3-Cl-AHPC,EOL-1,All,CTRP2,16,0.002,66.0,-3.99473,-2.24523,-3.99473,0.999997,66.8718,0.0784771
